#NAME	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium maris	4.62E-05	8.46E-06	0	2.33E-06	0	6.34E-06	4.00E-05	0	0	2.59E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium matruchotii	0.000415743	0.000110032	7.64E-06	0.00114903	0.000435486	0.000576672	0.000139941	0.000595818	7.10E-05	5.96E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium minutissimum	1.54E-05	0	0	2.92E-06	0	1.90E-05	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium mustelae	0	0	0	1.75E-06	0	6.34E-06	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium mycetoides	3.08E-05	0	0	3.89E-06	0	0	0	0	2.29E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium nuruki	3.08E-05	0	0	1.17E-06	0	6.34E-06	4.00E-05	0	0	1.30E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium pelargi	4.62E-05	0	0	3.50E-06	0	1.90E-05	4.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium phocae	4.62E-05	0	0	7.97E-06	6.50E-06	2.53E-05	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium provencense	1.54E-05	0	0	1.56E-06	0	6.34E-06	0	0	2.29E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium pseudopelargi	3.08E-05	0	0	1.36E-06	0	1.90E-05	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium pseudotuberculosis	4.62E-05	0	7.64E-06	2.53E-06	0	6.34E-06	8.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium renale	1.54E-05	0	0	4.47E-06	0	1.90E-05	0	0	2.29E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium resistens	0	0	0	1.94E-06	0	0	4.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium riegelii	1.54E-05	0	0	3.11E-06	0	1.27E-05	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis	7.70E-05	0	0	3.11E-06	0	6.34E-06	4.00E-05	2.71E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium segmentosum	1.54E-05	0	0	1.36E-05	6.50E-06	0	6.00E-05	2.71E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium simulans	0	0	0	5.83E-06	0	1.27E-05	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium singulare	0	0	0	2.72E-06	6.50E-06	6.34E-06	4.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. 1959	0	0	0	2.53E-06	0	3.80E-05	2.00E-05	2.71E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. 2019	0	0	0	1.94E-06	0	2.53E-05	8.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. 2039	1.54E-05	0	0	2.53E-06	6.50E-06	6.34E-06	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. 2183	4.62E-05	0	0	2.72E-06	0	1.27E-05	6.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. 2184	1.54E-05	0	0	1.36E-06	0	1.27E-05	6.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. ATCC 6931	1.54E-05	0	0	9.72E-07	0	1.27E-05	0	0	0	1.30E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. LMM 1652	1.54E-05	0	0	4.86E-06	0	0	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. NML98-0116	1.54E-05	0	0	7.78E-07	0	6.34E-06	6.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. sy039	1.54E-05	0	0	1.17E-06	0	1.90E-05	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sphenisci	1.54E-05	0	0	2.14E-06	0	1.27E-05	0.000159933	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium stationis	1.54E-05	0	0	4.47E-06	0	6.34E-06	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium striatum	4.62E-05	0	0	8.55E-06	6.50E-06	2.53E-05	6.00E-05	0	0	3.89E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium terpenotabidum	3.08E-05	8.46E-06	0	6.03E-06	6.50E-06	0	6.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium testudinoris	3.08E-05	0	0	4.08E-06	6.50E-06	3.17E-05	4.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium timonense	1.54E-05	0	0	3.69E-06	0	6.34E-06	0.00011995	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium ulcerans	3.08E-05	0	0	6.22E-06	0	2.53E-05	4.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium urealyticum	3.08E-05	0	0	1.17E-06	0	6.34E-06	8.00E-05	8.12E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium ureicelerivorans	1.54E-05	0	7.64E-06	1.56E-06	0	1.27E-05	4.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium uterequi	1.54E-05	0	0	2.92E-06	0	3.17E-05	2.00E-05	2.71E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium variabile	3.08E-05	0	0	1.94E-06	0	6.34E-06	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium vitaeruminis	4.62E-05	0	0	4.28E-06	0	1.90E-05	0.000139941	5.42E-05	0	1.30E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium xerosis	0.000123183	0	0	3.11E-06	0	3.17E-05	0.000199916	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia;s__Dietzia lutea	1.54E-05	0	0	1.94E-07	0	1.27E-05	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia;s__Dietzia psychralcaliphila	1.54E-05	0	0	4.08E-06	0	0	6.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia;s__Dietzia sp. DQ12-45-1b	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia;s__Dietzia sp. JS16-p6b	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia;s__Dietzia sp. oral taxon 368	3.08E-05	0	0	2.14E-06	0	0	8.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia;s__Dietzia timorensis	0	0	0	2.33E-06	0	1.90E-05	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia alkanivorans	0	0	0	7.78E-07	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia bronchialis	1.54E-05	0	0	1.56E-06	0	6.34E-06	1.00E-04	0	2.29E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia iterans	3.08E-05	0	0	9.72E-07	0	1.90E-05	1.00E-04	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia phthalatica	3.08E-05	0	0	5.83E-07	0	0	1.00E-04	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia polyisoprenivorans	4.62E-05	0	0	2.33E-06	0	1.90E-05	6.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia rubripertincta	1.54E-05	0	0	1.94E-07	0	1.27E-05	6.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia sp. 135	4.62E-05	0	0	3.50E-06	0	6.34E-06	6.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia sp. 1D	0	0	0	1.94E-06	0	6.34E-06	6.00E-05	0	0	2.59E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia sp. HY186	0	0	0	3.89E-07	0	1.27E-05	6.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia sp. KTR9	4.62E-05	8.46E-06	0	9.72E-07	0	4.44E-05	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia sp. MMS17-SY073	1.54E-05	0	0	1.36E-06	0	0	8.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia sp. YC-JH1	7.70E-05	0	0	7.78E-07	6.50E-06	1.90E-05	1.00E-04	2.71E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia;s__Gordonia terrae	3.08E-05	0	0	1.94E-07	0	6.34E-06	1.00E-04	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Hoyosella;s__Hoyosella subflava	0	0	0	1.17E-06	0	6.34E-06	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	1.54E-05	0	0	2.33E-06	0	6.34E-06	0.000459807	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium canettii	0	0	0	1.94E-07	0	6.34E-06	0.000179924	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium chimaera	0	0	0	1.36E-06	0	0	0.000179924	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium colombiense	3.08E-05	0	0	7.78E-07	6.50E-06	0	0.00061974	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium dioxanotrophicus	4.62E-05	0	1.53E-05	1.36E-06	0	1.27E-05	0.000159933	0	0	1.30E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium grossiae	0	0	0	1.75E-06	6.50E-06	6.34E-06	1.00E-04	0	2.29E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium haemophilum	0	0	0	5.64E-06	6.50E-06	6.34E-06	0.00011995	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium intracellulare	1.54E-05	0	0	2.14E-06	0	2.53E-05	0.00011995	0	0	1.30E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium kansasii	3.08E-05	0	0	3.11E-06	0	3.80E-05	0.000519782	2.71E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium leprae	1.54E-05	0	0	3.89E-07	0	0	6.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium lepraemurium	0	0	0	2.72E-06	0	2.53E-05	8.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium liflandii	0	0	0	0	0	0	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium marinum	1.54E-05	0	0	1.17E-06	0	0	4.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium marseillense	1.54E-05	0	0	0	0	1.90E-05	0.000299874	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium paragordonae	4.62E-05	0	0	3.69E-06	0	6.34E-06	0.000259891	0	2.29E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium paraintracellulare	0	0	0	0	0	0	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium pseudoshottsii	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium shigaense	3.08E-05	0	0	9.72E-07	0	1.27E-05	0.00037984	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. DL90	0.000107785	0	0	7.78E-07	0	1.27E-05	0.000259891	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. ELW1	0	0	0	4.08E-06	0	2.53E-05	0.000179924	0	0	1.30E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. EPa45	6.16E-05	0	0	7.78E-07	0	1.90E-05	0.000139941	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. JS623	7.70E-05	0	0	3.69E-06	0	1.27E-05	0.000179924	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. KMS	6.16E-05	0	0	1.94E-06	0	3.17E-05	0.000159933	0	0	1.30E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. MOTT36Y	1.54E-05	0	0	1.94E-07	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. MS1601	9.24E-05	5.92E-05	3.06E-05	4.28E-06	6.50E-05	3.80E-05	0.000239899	0.000379157	2.29E-05	2.07E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. PYR15	0	0	0	3.89E-07	0	0	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. QIA-37	0	0	0	0	0	0	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. THAF192	6.16E-05	0	0	1.94E-07	0	2.53E-05	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. WY10	0	0	0	0	0	1.90E-05	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. YC-RL4	3.08E-05	0	0	5.44E-06	0	3.80E-05	0.00011995	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	0	0	0	1.36E-06	6.50E-06	1.90E-05	0	2.71E-05	0	2.59E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium ulcerans	1.54E-05	0	0	0	0	0	0	5.42E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__Mycobacteroides abscessus	1.54E-05	0	0	2.92E-06	6.50E-06	1.90E-05	0.000139941	2.71E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__Mycobacteroides chelonae	1.54E-05	0	0	0	0	6.34E-06	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__Mycobacteroides immunogenum	1.54E-05	0	0	3.89E-07	0	1.90E-05	0.00011995	0	2.29E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__Mycobacteroides salmoniphilum	1.54E-05	0	0	1.17E-06	0	0	2.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__Mycobacteroides saopaulense	0	0	0	1.36E-06	0	6.34E-06	4.00E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__[Mycobacterium] stephanolepidis	0	0	0	5.83E-07	0	1.27E-05	2.00E-05	0	4.58E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium aurum	7.70E-05	0	0	1.36E-06	6.50E-06	5.70E-05	0.000219908	5.42E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium chitae	0	0	0	1.36E-06	1.30E-05	6.34E-06	0.00011995	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium chubuense	3.08E-05	0	0	4.47E-06	0	1.90E-05	0.000299874	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium flavescens	3.08E-05	0	0	1.94E-07	0	1.27E-05	0.00011995	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium fortuitum	7.70E-05	0	0	1.17E-06	6.50E-06	6.34E-06	0.00011995	2.71E-05	0	2.59E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium gilvum	4.62E-05	0	7.64E-06	4.47E-06	0	0	0.000139941	2.71E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium goodii	3.08E-05	0	0	1.56E-06	0	1.27E-05	0.000239899	0	4.58E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium hassiacum	0	0	0	3.89E-07	0	0	1.00E-04	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium neoaurum	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium phlei	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium rhodesiae	4.62E-05	0	0	1.36E-06	0	1.90E-05	1.00E-04	0	4.58E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium rutilum	3.08E-05	0	7.64E-06	5.25E-06	0	6.34E-06	0.000139941	2.71E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium smegmatis	3.08E-05	0	0	3.30E-06	0	1.27E-05	0.000359849	0	0	3.89E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium thermoresistibile	4.62E-05	0	0	1.17E-06	0	3.17E-05	0.000139941	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium vaccae	6.16E-05	0	0	7.78E-07	1.30E-05	1.90E-05	0.000199916	0	6.87E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium vanbaalenii	6.16E-05	0	0	7.78E-07	0	2.53E-05	0.000159933	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacter;s__Mycolicibacter sinensis	4.62E-05	0	0	5.83E-07	1.95E-05	6.34E-06	0.000239899	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacter;s__Mycolicibacter terrae	0	0	0	7.78E-07	0	6.34E-06	0.000179924	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia asteroides	0	0	0	3.50E-06	1.30E-05	1.27E-05	0.000259891	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia brasiliensis	3.08E-05	0	0	1.94E-06	0	5.70E-05	0.000259891	2.71E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia cyriacigeorgica	0.000153979	0	0	2.53E-06	0	2.53E-05	0.000339857	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia farcinica	6.16E-05	0	0	1.56E-06	0	6.34E-06	0.000179924	2.71E-05	0	0
